tweet,tweet_clean,label
"pengamat,ekonomi,menilai,new,normal,berdampak,positif,perekonomian,tertekan,pemerintah,konsisten,memutus,mata,rantai,penyebaran,covid,disiplinprotokolnewnormal","pengamat,ekonomi,menilai,new,normal,berdampak,positif,perekonomian,tertekan,pemerintah,konsisten,memutus,mata,rantai,penyebaran,covid,disiplinprotokolnewnormal",positive
"pemerintah,daerah,tangerang,raya,protokol,menyambut,normal,ketersediaan,fasilitas,kesehatan,kapasitas,tes,covid,syarat,mutlak,metropolitan,kompas","pemerintah,daerah,tangerang,raya,protokol,menyambut,normal,ketersediaan,fasilitas,kesehatan,kapasitas,tes,covid,syarat,mutlak,metropolitan,kompas",positive
"hadapi,new,normal,covid,kang,maman,desak,pemerintah,abaikan,pesantren","hadapi,new,normal,covid,kang,maman,desak,pemerintah,abaikan,pesantren",positive
"heran,bingung,positif,covid,memberlakukan,new,normal,pemerintah,pnanggulangan,civid,negrikusalahurus","heran,bingung,positif,covid,memberlakukan,new,normal,pemerintah,pnanggulangan,civid,negrikusalahurus",positive
"muannas,alaidid,contoh,revolusimental,ala,rezim,pemerintah,menteri,perekonomian,airlangga,new,normal,dihentikan,gelombang,covid","muannas,alaidid,contoh,revolusimental,ala,rezim,pemerintah,menteri,perekonomian,airlangga,new,normal,dihentikan,gelombang,covid",positive
"pencerahan,virus,corona,masuk,akal,presiden,jokowidodo,cerdas,menyikapi,covid,siaplah,normal,saudara,saudara,waspada,ikuti,anjuran,pemerintah","pencerahan,virus,corona,masuk,akal,presiden,jokowidodo,cerdas,menyikapi,covid,siaplah,normal,saudara,saudara,waspada,ikuti,anjuran,pemerintah",positive
"skema,new,normal,canangkan,pemerintah,terkesan,buru,buru,dipaksakan,kurva,covid,terkontrol,masyarakat,wajib,mengikuti,himbauan,pemerintah,berhenti,kritik,membangun,mengolok,olok","skema,new,normal,canangkan,pemerintah,terkesan,buru,buru,dipaksakan,kurva,covid,terkontrol,masyarakat,wajib,mengikuti,himbauan,pemerintah,berhenti,kritik,membangun,mengolok,olok",positive
"indonesia,menyambut,fase,new,normal,pandemi,covid,pemerintah,menginstruksikan,fase,new,normal,dipersiapkan,metrosiang","indonesia,menyambut,fase,new,normal,pandemi,covid,pemerintah,menginstruksikan,fase,new,normal,dipersiapkan,metrosiang",positive
"paham,pemerintah,langsung,mendesak,new,normal,kayak,desperate,ah,rakyatku,tambeng,mending,mengurus,dampak,ekonomi,pencegahan,covid","paham,pemerintah,langsung,mendesak,new,normal,kayak,desperate,ah,rakyatku,tambeng,mending,mengurus,dampak,ekonomi,pencegahan,covid",negative
"menerapkan,new,normal,gugus,tugas,covid,bilang,tanggapan,didengarkan,pemerintah","menerapkan,new,normal,gugus,tugas,covid,bilang,tanggapan,didengarkan,pemerintah",positive
"logika,penduduk,new,zealand,manut,pemerintah,sosialis,penduduk,indonesia,mokong,pemerintah,demokratis,diterapkan,surat,pemberitahuan,tahunan,korea,utara,mokong,tembak,indonesia,lepas,pandemi,covid,berandai,andai","logika,penduduk,new,zealand,manut,pemerintah,sosialis,penduduk,indonesia,mokong,pemerintah,demokratis,diterapkan,surat,pemberitahuan,tahunan,korea,utara,mokong,tembak,indonesia,lepas,pandemi,covid,berandai,andai",positive
"ditengah,kesiapan,new,normal,ketua,majelis,permusyawaratan,rakyat,ri,ingatkan,pemerintah,kenaikan,covid,selengkapnya,putraindo,news","ditengah,kesiapan,new,normal,ketua,majelis,permusyawaratan,rakyat,ri,ingatkan,pemerintah,kenaikan,covid,selengkapnya,putraindo,news",positive
"new,normal,kehidupan,normal,mari,jalan,anjuran,pemerintah,mencegah,penularan,covid,disiplinpolahidupbaru","new,normal,kehidupan,normal,mari,jalan,anjuran,pemerintah,mencegah,penularan,covid,disiplinpolahidupbaru",positive
"muhammadiyah,covid,berhasil,diatasi,pemerintah,wacanakan,new,normal","muhammadiyah,covid,berhasil,diatasi,pemerintah,wacanakan,new,normal",positive
"operasi,ketupat,covid,memasuki,era,new,normal,kesadaran,sosial,disiplin,membantu,mendukung,ikuti,patuhi,anjuran,pemerintah,serra,protokol,protokol,kesehatan,berpikiran,positif,hati,bergembira,giat,beribadah","operasi,ketupat,covid,memasuki,era,new,normal,kesadaran,sosial,disiplin,membantu,mendukung,ikuti,patuhi,anjuran,pemerintah,serra,protokol,protokol,kesehatan,berpikiran,positif,hati,bergembira,giat,beribadah",positive
"harapan,harapan,tingkat,kepercayaan,masyarakat,pemerintah,menurun,respons,penanganan,covid,dinilai,publik,inkonsistensi,pemerintah,publik,menerapkan,new,normal","harapan,harapan,tingkat,kepercayaan,masyarakat,pemerintah,menurun,respons,penanganan,covid,dinilai,publik,inkonsistensi,pemerintah,publik,menerapkan,new,normal",positive
"pemerintah,indonesia,vaksin,ditemukan,hidup,covid,menjalani,new,normal","pemerintah,indonesia,vaksin,ditemukan,hidup,covid,menjalani,new,normal",positive
"kota,makassar,batal,menerapkan,fase,new,normal,pemerintah,pusat,menunda,izin,new,normal,makassar,kurva,covid,dianggap,angka,terkendali,newnormalnewpresident,kotamakassar,pemkotmakassar,humassulsel,dinkessulsel","kota,makassar,batal,menerapkan,fase,new,normal,pemerintah,pusat,menunda,izin,new,normal,makassar,kurva,covid,dianggap,angka,terkendali,newnormalnewpresident,kotamakassar,pemkotmakassar,humassulsel,dinkessulsel",positive
"posisi,terendah,covid,pemerintah,aceh,menggodok,panduan,persiapan,fase,new,normal,publisherstory","posisi,terendah,covid,pemerintah,aceh,menggodok,panduan,persiapan,fase,new,normal,publisherstory",positive
"kepala,kepolisian,resor,tegal,ajun,komisaris,polisi,iqbal,simatupang,sih,memimpin,kegiatan,pendisplinan,masyarakat,new,normal,patroli,sinergitas,tentara,nasional,indonesia,kepolisian,republik,indonesia,gugus,tugas,percepatan,penanganan,covid,pemerintah,daerah,kabupaten,tegal,kamis,poldajateng,newnormal","kepala,kepolisian,resor,tegal,ajun,komisaris,polisi,iqbal,simatupang,sih,memimpin,kegiatan,pendisplinan,masyarakat,new,normal,patroli,sinergitas,tentara,nasional,indonesia,kepolisian,republik,indonesia,gugus,tugas,percepatan,penanganan,covid,pemerintah,daerah,kabupaten,tegal,kamis,poldajateng,newnormal",positive
"pemerintah,menerbitkan,protokol,normal,perkantoran,industri,menghadapi,pandemi,virus,corona,covid,diatur,keputusan,menteri,kesehatan,uang","pemerintah,menerbitkan,protokol,normal,perkantoran,industri,menghadapi,pandemi,virus,corona,covid,diatur,keputusan,menteri,kesehatan,uang",positive
"operasi,ketupat,covid,memasuki,era,new,normal,kesadaran,sosial,disiplin,membantu,mendukung,ikuti,patuhi,anjuran,pemerintah,serra,protokol,protokol,kesehatan,berpikiran,positif,hati,bergembira,giat,beribadah","operasi,ketupat,covid,memasuki,era,new,normal,kesadaran,sosial,disiplin,membantu,mendukung,ikuti,patuhi,anjuran,pemerintah,serra,protokol,protokol,kesehatan,berpikiran,positif,hati,bergembira,giat,beribadah",positive
"pemerintah,periksa,spesimen,terkait,covid,spesimen,spesimen,diperiksa,metode,real,time,pacar,spesimen,tes,cepat,molekuler,alias,tcm","pemerintah,periksa,spesimen,terkait,covid,spesimen,spesimen,diperiksa,metode,real,time,pacar,spesimen,tes,cepat,molekuler,alias,tcm",positive
"tahapan,pemerintah,mengurangi,penyebaran,positif,covid,pencapaian,pemerintah,mengurangi,covid,rakyat,memahami,pemerintah,new,normal,membuka,sektor,pariwisata","tahapan,pemerintah,mengurangi,penyebaran,positif,covid,pencapaian,pemerintah,mengurangi,covid,rakyat,memahami,pemerintah,new,normal,membuka,sektor,pariwisata",positive
"pemerintah,jujur,new,normal,tanda,covid,terkendali,kedok","pemerintah,jujur,new,normal,tanda,covid,terkendali,kedok",positive
"kabaharkampolri,komjen,pol,doktorandes,agus,andrianto,sh,kaops,aman,nusa,ih,penanganan,covid,kaopsda,kaopsres,amannusa,ih,memasifkan,sosialisasi,edukasi,smu,kebijakan,pemerintah,masyarakat,memiliki,kesadaran,kesiapan,memasuki,tatanan,new,normal,disiplinpolahidupbaru","kabaharkampolri,komjen,pol,doktorandes,agus,andrianto,sh,kaops,aman,nusa,ih,penanganan,covid,kaopsda,kaopsres,amannusa,ih,memasifkan,sosialisasi,edukasi,smu,kebijakan,pemerintah,masyarakat,memiliki,kesadaran,kesiapan,memasuki,tatanan,new,normal,disiplinpolahidupbaru",positive
"zon,bodoh,pelihara,mal,dibuka,pemerintah,bilang,new,normal,namanya,mal,masjid,ibadah,keramaian,dibuka,protokol,covid,biasakan,main,air,keruh","zon,bodoh,pelihara,mal,dibuka,pemerintah,bilang,new,normal,namanya,mal,masjid,ibadah,keramaian,dibuka,protokol,covid,biasakan,main,air,keruh",positive
"edaran,anak,masuk,pondok,tanggal,juni,konsep,new,normal,berjalan,kesiapan,pondok,mesti,pertimbangkan,protokol,standar,covid,semoga,pemerintah,respon,cepat,jutaan,warga,bergantung,hidup,pondok,pesantren,menuntut,ilmu,perputaran,ekonominya,semangat","edaran,anak,masuk,pondok,tanggal,juni,konsep,new,normal,berjalan,kesiapan,pondok,mesti,pertimbangkan,protokol,standar,covid,semoga,pemerintah,respon,cepat,jutaan,warga,bergantung,hidup,pondok,pesantren,menuntut,ilmu,perputaran,ekonominya,semangat",positive
"terapkan,new,normal,pemerintah,terbuka,infomarsi,covid,darisuara","terapkan,new,normal,pemerintah,terbuka,infomarsi,covid,darisuara",positive
"pemerintah,berusaha,biar,ekonomi,banget,mengedepankan,protokol,penanganan,covid,angga,paham,ya","pemerintah,berusaha,biar,ekonomi,banget,mengedepankan,protokol,penanganan,covid,angga,paham,ya",negative
"partai,keadilan,sejahtera,wacana,new,normal,kedok,pemerintah,menutupi,ketidakmampuan,tangani,covid","partai,keadilan,sejahtera,wacana,new,normal,kedok,pemerintah,menutupi,ketidakmampuan,tangani,covid",positive
"jakarta,pemerintah,gugus,tugas,percepatan,penanganan,covid,mengeluarkan,panduan,protokol,menjalani,kehidupan,normal,pandemi,panduan,lintas,kementerian,mencegah,wabah","jakarta,pemerintah,gugus,tugas,percepatan,penanganan,covid,mengeluarkan,panduan,protokol,menjalani,kehidupan,normal,pandemi,panduan,lintas,kementerian,mencegah,wabah",positive
"pemerintah,menyusun,protokol,penerapan,new,normal,pandemi,covid,sekolah,fsgi,pembelajaran,online,diperpanjang,kondisi,membaik,khawatir,sekolah,madrasah,kluster,terbaru,penyebaran,covid,covid,newnormalsekolah","pemerintah,menyusun,protokol,penerapan,new,normal,pandemi,covid,sekolah,fsgi,pembelajaran,online,diperpanjang,kondisi,membaik,khawatir,sekolah,madrasah,kluster,terbaru,penyebaran,covid,covid,newnormalsekolah",positive
"pemerintah,fase,pandemi,covid,new,normal,new,normal,facelift,new,normal,new,normal,facelift","pemerintah,fase,pandemi,covid,new,normal,new,normal,facelift,new,normal,new,normal,facelift",positive
"menyerah,pandemi,covid,kader,demokrat,wacana,penerapan,new,normal,pemerintah,sekian,diterapkan,pembatasan,sosial,berskala,psbb,kritikan,politisi","menyerah,pandemi,covid,kader,demokrat,wacana,penerapan,new,normal,pemerintah,sekian,diterapkan,pembatasan,sosial,berskala,psbb,kritikan,politisi",positive
"sih,komen,pemerintah,pemerintah,bagus,banget,ekonomi,stabil,covid,dikendalikan,lihat,kali,pengumuman,new,normal,presiden,maskernya,dibuka,santai,ayo,new,normal,ayo","sih,komen,pemerintah,pemerintah,bagus,banget,ekonomi,stabil,covid,dikendalikan,lihat,kali,pengumuman,new,normal,presiden,maskernya,dibuka,santai,ayo,new,normal,ayo",positive
"arah,kebijakan,pemerintah,terkait,pemutusan,rantai,covid,kebaca,peraturan,psbb,terbit,diganti,namanya,doang,darurat,militer,diganti,new,normal","arah,kebijakan,pemerintah,terkait,pemutusan,rantai,covid,kebaca,peraturan,psbb,terbit,diganti,namanya,doang,darurat,militer,diganti,new,normal",positive
"terapkan,new,normal,politikus,partai,keadilan,sejahtera,pemerintah,gagal,tangani,covid","terapkan,new,normal,politikus,partai,keadilan,sejahtera,pemerintah,gagal,tangani,covid",positive
"new,normal,menurutku,indonesia,masuk,new,normal,harinya,pertumbuhan,orang,orang,terkena,covid,meningkat,bingung,keputusan,pemerintah,new,normal,indonesia","new,normal,menurutku,indonesia,masuk,new,normal,harinya,pertumbuhan,orang,orang,terkena,covid,meningkat,bingung,keputusan,pemerintah,new,normal,indonesia",positive
"protokol,pelaksanaan,ibadah,berjemaah,jelang,penerapan,new,normal,dikeluarkan,pemerintah,kota,bekasi,menghindari,penyebaran,covid,pemerintah,kota,bekasi,mengeluarkan,protokol,sarana,publik,pusat,perbelanjaan,kerja","protokol,pelaksanaan,ibadah,berjemaah,jelang,penerapan,new,normal,dikeluarkan,pemerintah,kota,bekasi,menghindari,penyebaran,covid,pemerintah,kota,bekasi,mengeluarkan,protokol,sarana,publik,pusat,perbelanjaan,kerja",positive
"surabaya,salah,kota,buka,new,normal,pemerintah,tanggal,terapkan,new,normal,surabaya,puluh,ribu,kena,wabah,covid","surabaya,salah,kota,buka,new,normal,pemerintah,tanggal,terapkan,new,normal,surabaya,puluh,ribu,kena,wabah,covid",positive
"mohon,penjelasannya,maksud,point,pemerintah,bertanggung,konsekuensi,pemberlakuan,new,norma,korban,tewas,gara,gara,covid,berhak,qisos,pembayaran,diyat,negara,ketentuan,nominal,diyat,tetapkan,pp,muhammadiyah","mohon,penjelasannya,maksud,point,pemerintah,bertanggung,konsekuensi,pemberlakuan,new,norma,korban,tewas,gara,gara,covid,berhak,qisos,pembayaran,diyat,negara,ketentuan,nominal,diyat,tetapkan,pp,muhammadiyah",positive
"new,normal,alibi,mengelabuhi,masyarakat,ketidaktegasan,kebijakan,pemerintah,penanganan,covid,hehe","new,normal,alibi,mengelabuhi,masyarakat,ketidaktegasan,kebijakan,pemerintah,penanganan,covid,hehe",positive
"new,normal,bukti,nya,pemerintah,mengatasi,covid,keputusan,terakhirnya,serahkan,malaikat,izroil,pencabut,nyawa","new,normal,bukti,nya,pemerintah,mengatasi,covid,keputusan,terakhirnya,serahkan,malaikat,izroil,pencabut,nyawa",positive
"melanjutkan,kemarin,pernyataan,muhammadiyah,data,laporan,bnpb,pandemi,covid,diatasi,pemerintah,melonggarkan,aturan,mewacanakan,new,normal","melanjutkan,kemarin,pernyataan,muhammadiyah,data,laporan,bnpb,pandemi,covid,diatasi,pemerintah,melonggarkan,aturan,mewacanakan,new,normal",positive
"kebijakan,pemerintah,upaya,mencegah,pandemi,covid,senantiasa,dukung,ditbinmasjogja,senantiasa,tauladan,himbauan,edukasi,menghadapi,new,normal,disiplinpolahidupbaru,jogjasiapnewnormal,poldadiy,poldajogja","kebijakan,pemerintah,upaya,mencegah,pandemi,covid,senantiasa,dukung,ditbinmasjogja,senantiasa,tauladan,himbauan,edukasi,menghadapi,new,normal,disiplinpolahidupbaru,jogjasiapnewnormal,poldadiy,poldajogja",positive
"halo,crafters,kehadiran,pandemi,covid,menciptakan,era,normal,new,normal,indonesia,menyambut,fase,new,normal,pandemi,virus,corona,pemerintah","halo,crafters,kehadiran,pandemi,covid,menciptakan,era,normal,new,normal,indonesia,menyambut,fase,new,normal,pandemi,virus,corona,pemerintah",positive
"pemerintah,menerapkan,new,normal,kalangan,epidemiolog,berpendapat,new,normal,berpotensi,gelombang,covid","pemerintah,menerapkan,new,normal,kalangan,epidemiolog,berpendapat,new,normal,berpotensi,gelombang,covid",positive
"pemerintah,mengkaji,skenario,tatanan,hidup,pandemi,virus,corona,covid,sekolah,mal,dibuka,new,normal,bogor,newnormal","pemerintah,mengkaji,skenario,tatanan,hidup,pandemi,virus,corona,covid,sekolah,mal,dibuka,new,normal,bogor,newnormal",positive
"mengamankan,provinsi,jawa,barat,new,normal,indonesia,tentara,nasional,indonesia,pemerintah,provinsi,jawa,barat,menerapkan,pembatasan,aktivitas,masyarakat,pam,rangka,percepatan,penanganan,covid","mengamankan,provinsi,jawa,barat,new,normal,indonesia,tentara,nasional,indonesia,pemerintah,provinsi,jawa,barat,menerapkan,pembatasan,aktivitas,masyarakat,pam,rangka,percepatan,penanganan,covid",positive
"pencerahan,virus,corona,masuk,akal,presiden,jokowidodo,cerdas,menyikapi,covid,siaplah,normal,saudara,saudara,waspada,ikuti,anjuran,pemerintah,disiplinprotokolnewnormal","pencerahan,virus,corona,masuk,akal,presiden,jokowidodo,cerdas,menyikapi,covid,siaplah,normal,saudara,saudara,waspada,ikuti,anjuran,pemerintah,disiplinprotokolnewnormal",positive
"disiplinpolahidupbaru,mengamankan,provinsi,jawa,barat,new,normal,indonesia,tentara,nasional,indonesia,pemerintah,provinsi,jawa,barat,menerapkan,pembatasan,aktivitas,masyarakat,pam,rangka,percepatan,penanganan,covid,menyambut,new,normal,disiplinpolahidupbaru","disiplinpolahidupbaru,mengamankan,provinsi,jawa,barat,new,normal,indonesia,tentara,nasional,indonesia,pemerintah,provinsi,jawa,barat,menerapkan,pembatasan,aktivitas,masyarakat,pam,rangka,percepatan,penanganan,covid,menyambut,new,normal,disiplinpolahidupbaru",positive
"kabaharkam,kepolisian,republik,indonesia,komjen,pol,doktorandes,agus,andrianto,sh,kakak,ops,kepolisian,republik,indonesia,terpusat,aman,nusa,ih,penanganan,covid,kaopsda,kaopsres,aman,nusa,ih,memasifkan,sosialisasi,edukasi,kebijakan,pemerintah,masyarakat,sadar,masuki,tahap,tatanan,new,normal,disiplinpolahidupbaru","kabaharkam,kepolisian,republik,indonesia,komjen,pol,doktorandes,agus,andrianto,sh,kakak,ops,kepolisian,republik,indonesia,terpusat,aman,nusa,ih,penanganan,covid,kaopsda,kaopsres,aman,nusa,ih,memasifkan,sosialisasi,edukasi,kebijakan,pemerintah,masyarakat,sadar,masuki,tahap,tatanan,new,normal,disiplinpolahidupbaru",positive
"wakil,ketua,dewan,perwakilan,rakyat,ri,koordinator,satuan,tugas,lawan,covid,dewan,perwakilan,rakyat,ri,sufmi,dasco,ahmad,kunjungan,langkah,mendukung,kesiapan,pemerintah,new,normal","wakil,ketua,dewan,perwakilan,rakyat,ri,koordinator,satuan,tugas,lawan,covid,dewan,perwakilan,rakyat,ri,sufmi,dasco,ahmad,kunjungan,langkah,mendukung,kesiapan,pemerintah,new,normal",positive
"ya,allah,semoga,proyek,new,normal,new,normal,embuh,tai,kucing,gagal,biar,pemerintah,bingung,menghadapi,covid,amin","ya,allah,semoga,proyek,new,normal,new,normal,embuh,tai,kucing,gagal,biar,pemerintah,bingung,menghadapi,covid,amin",positive
"situasi,normal,ajuran,pemerintah,dinas,kesehatan,jalankan,upaya,pencegahan,covid,disiplinpolahidupbaru","situasi,normal,ajuran,pemerintah,dinas,kesehatan,jalankan,upaya,pencegahan,covid,disiplinpolahidupbaru",positive
"new,normal,diterapkan,pemerintah,joko,widodo,vaksin,obat,covid,ditemukan,wakil,ketua,partai,gerindra","new,normal,diterapkan,pemerintah,joko,widodo,vaksin,obat,covid,ditemukan,wakil,ketua,partai,gerindra",positive
"penerapan,new,normal,aktivitas,masyarakat,utamakan,protokol,kesehatan,pemerintah,menerapkan,tatanan,hidup,new,normal,pandemi,covid","penerapan,new,normal,aktivitas,masyarakat,utamakan,protokol,kesehatan,pemerintah,menerapkan,tatanan,hidup,new,normal,pandemi,covid",positive
"presiden,jokowi,bilang,jujur,pemerintah,gagal,menangani,virus,covid,ebel,ebel,new,normal,apanya,fositif,meningkat,jkwresmikangenosida","presiden,jokowi,bilang,jujur,pemerintah,gagal,menangani,virus,covid,ebel,ebel,new,normal,apanya,fositif,meningkat,jkwresmikangenosida",positive
"sobatinuki,pemerintah,mengkaji,skenario,new,normal,pola,hidup,normal,pandemi,covid,kementerian,badan,usaha,milik,negara,dipandang,memiliki,peran,strategis","sobatinuki,pemerintah,mengkaji,skenario,new,normal,pola,hidup,normal,pandemi,covid,kementerian,badan,usaha,milik,negara,dipandang,memiliki,peran,strategis",positive
"new,normal,life,mata,masyarakat,pandemi,coronavirus,disease,covid,memaksa,orang,orang,berdiam,rumah,ekonomi,melambat,pemerintah,merencanakan,pola,hidup,normal,new,normal,diimplementasikan","new,normal,life,mata,masyarakat,pandemi,coronavirus,disease,covid,memaksa,orang,orang,berdiam,rumah,ekonomi,melambat,pemerintah,merencanakan,pola,hidup,normal,new,normal,diimplementasikan",positive
"pemerintah,skenario,indonesia,terbebas,wabah,virus,corona,covid,salah,satunya,dipersiapkan,tatanan,normal,new,normal,aspek,kehidupan,baca,newstainment","pemerintah,skenario,indonesia,terbebas,wabah,virus,corona,covid,salah,satunya,dipersiapkan,tatanan,normal,new,normal,aspek,kehidupan,baca,newstainment",positive
